Column1,Column2,Column3,Column4,Column5,Column6,Column7
2025-01-31 21:37:17,HBARUSDTPerp,2025-01-31 21:37:17HBARUSDTPerpOpen long0.30474682 HBAR0.00000000 USDT,Open long,0.30474,682 HBAR,0.00000000 USDT
2025-01-31 21:37:09,1000PEPEUSDTPerp,"2025-01-31 21:37:091000PEPEUSDTPerpOpen long0.013897515,072 1000PEPE0.00000000 USDT",Open long,0.0138975,"15,072 1000PEPE",0.00000000 USDT
2025-01-31 21:36:40,FETUSDTPerp,2025-01-31 21:36:40FETUSDTPerpOpen long1.037400029 FET0.00000000 USDT,Open long,1.0374000,29 FET,0.00000000 USDT
2025-01-31 21:36:40,FETUSDTPerp,2025-01-31 21:36:40FETUSDTPerpOpen long1.037400016 FET0.00000000 USDT,Open long,1.0374000,16 FET,0.00000000 USDT
2025-01-31 21:36:40,FETUSDTPerp,2025-01-31 21:36:40FETUSDTPerpOpen long1.037400011 FET0.00000000 USDT,Open long,1.0374000,11 FET,0.00000000 USDT
2025-01-31 21:36:40,FETUSDTPerp,2025-01-31 21:36:40FETUSDTPerpOpen long1.0374000120 FET0.00000000 USDT,Open long,1.0374000,120 FET,0.00000000 USDT
2025-01-31 21:36:40,FETUSDTPerp,2025-01-31 21:36:40FETUSDTPerpOpen long1.0374000106 FET0.00000000 USDT,Open long,1.0374000,106 FET,0.00000000 USDT
2025-01-31 21:35:15,HBARUSDTPerp,2025-01-31 21:35:15HBARUSDTPerpOpen long0.30623603 HBAR0.00000000 USDT,Open long,0.30623,603 HBAR,0.00000000 USDT
2025-01-31 21:35:13,1000PEPEUSDTPerp,"2025-01-31 21:35:131000PEPEUSDTPerpOpen long0.013980413,314 1000PEPE0.00000000 USDT",Open long,0.0139804,"13,314 1000PEPE",0.00000000 USDT
2025-01-31 21:35:05,SUIUSDTPerp,2025-01-31 21:35:05SUIUSDTPerpOpen long4.04720046.3 SUI0.00000000 USDT,Open long,4.047200,46.3 SUI,0.00000000 USDT
2025-01-30 05:29:12,ONDOUSDTPerp,2025-01-30 05:29:12ONDOUSDTPerpClose long1.4854000126.9 ONDO+5.01255000 USDT,Close long,1.4854000,126.9 ONDO,+5.01255000 USDT
2025-01-30 04:21:48,1000PEPEUSDTPerp,"2025-01-30 04:21:481000PEPEUSDTPerpClose long0.012708232,260 1000PEPE+12.32567459 USDT",Close long,0.0127082,"32,260 1000PEPE",+12.32567459 USDT
2025-01-30 04:17:03,SUIUSDTPerp,2025-01-30 04:17:03SUIUSDTPerpClose long3.78780050.5 SUI+5.74690000 USDT,Close long,3.787800,50.5 SUI,+5.74690000 USDT
2025-01-30 03:31:37,ONDOUSDTPerp,2025-01-30 03:31:37ONDOUSDTPerpOpen long1.4459000126.9 ONDO0.00000000 USDT,Open long,1.4459000,126.9 ONDO,0.00000000 USDT
2025-01-30 03:07:22,1000PEPEUSDTPerp,"2025-01-30 03:07:221000PEPEUSDTPerpOpen long0.012291717,129 1000PEPE0.00000000 USDT",Open long,0.0122917,"17,129 1000PEPE",0.00000000 USDT
2025-01-30 03:07:22,SUIUSDTPerp,2025-01-30 03:07:22SUIUSDTPerpOpen long3.67400050.5 SUI0.00000000 USDT,Open long,3.674000,50.5 SUI,0.00000000 USDT
2025-01-30 02:55:48,1000PEPEUSDTPerp,"2025-01-30 02:55:481000PEPEUSDTPerpOpen long0.01236519,067 1000PEPE0.00000000 USDT",Open long,0.0123651,"9,067 1000PEPE",0.00000000 USDT
2025-01-30 02:55:48,1000PEPEUSDTPerp,"2025-01-30 02:55:481000PEPEUSDTPerpOpen long0.01236516,064 1000PEPE0.00000000 USDT",Open long,0.0123651,"6,064 1000PEPE",0.00000000 USDT
2025-01-29 22:39:47,1000PEPEUSDTPerp,"2025-01-29 22:39:471000PEPEUSDTPerpClose long0.012322933,208 1000PEPE+12.30344270 USDT",Close long,0.0123229,"33,208 1000PEPE",+12.30344270 USDT
2025-01-29 22:25:42,1000PEPEUSDTPerp,"2025-01-29 22:25:421000PEPEUSDTPerpOpen long0.011928016,233 1000PEPE0.00000000 USDT",Open long,0.0119280,"16,233 1000PEPE",0.00000000 USDT
2025-01-29 22:25:42,1000PEPEUSDTPerp,"2025-01-29 22:25:421000PEPEUSDTPerpOpen long0.01192801,399 1000PEPE0.00000000 USDT",Open long,0.0119280,"1,399 1000PEPE",0.00000000 USDT
2025-01-29 22:25:41,1000PEPEUSDTPerp,"2025-01-29 22:25:411000PEPEUSDTPerpOpen long0.01198155,611 1000PEPE0.00000000 USDT",Open long,0.0119815,"5,611 1000PEPE",0.00000000 USDT
2025-01-29 22:25:41,1000PEPEUSDTPerp,"2025-01-29 22:25:411000PEPEUSDTPerpOpen long0.01197929,965 1000PEPE0.00000000 USDT",Open long,0.0119792,"9,965 1000PEPE",0.00000000 USDT
2025-01-29 20:16:09,1000PEPEUSDTPerp,"2025-01-29 20:16:091000PEPEUSDTPerpClose long0.012444715,086 1000PEPE+3.31984399 USDT",Close long,0.0124447,"15,086 1000PEPE",+3.31984399 USDT
2025-01-29 18:11:18,FETUSDTPerp,"2025-01-29 18:11:18FETUSDTPerpClose long0.97780001,034 FET+9.33669999 USDT",Close long,0.9778000,"1,034 FET",+9.33669999 USDT
2025-01-29 16:26:29,FETUSDTPerp,2025-01-29 16:26:29FETUSDTPerpOpen long0.959800014 FET0.00000000 USDT,Open long,0.9598000,14 FET,0.00000000 USDT
2025-01-29 16:26:29,FETUSDTPerp,2025-01-29 16:26:29FETUSDTPerpOpen long0.9598000382 FET0.00000000 USDT,Open long,0.9598000,382 FET,0.00000000 USDT
2025-01-29 16:25:43,1000PEPEUSDTPerp,"2025-01-29 16:25:431000PEPEUSDTPerpOpen long0.01222475,436 1000PEPE0.00000000 USDT",Open long,0.0122247,"5,436 1000PEPE",0.00000000 USDT
2025-01-29 16:25:43,1000PEPEUSDTPerp,2025-01-29 16:25:431000PEPEUSDTPerpOpen long0.0122247410 1000PEPE0.00000000 USDT,Open long,0.0122247,410 1000PEPE,0.00000000 USDT
2025-01-29 16:25:43,1000PEPEUSDTPerp,2025-01-29 16:25:431000PEPEUSDTPerpOpen long0.0122246410 1000PEPE0.00000000 USDT,Open long,0.0122246,410 1000PEPE,0.00000000 USDT
2025-01-29 16:25:43,1000PEPEUSDTPerp,2025-01-29 16:25:431000PEPEUSDTPerpOpen long0.0122246410 1000PEPE0.00000000 USDT,Open long,0.0122246,410 1000PEPE,0.00000000 USDT
2025-01-29 16:25:43,1000PEPEUSDTPerp,"2025-01-29 16:25:431000PEPEUSDTPerpOpen long0.01222468,420 1000PEPE0.00000000 USDT",Open long,0.0122246,"8,420 1000PEPE",0.00000000 USDT
2025-01-29 12:14:23,FETUSDTPerp,2025-01-29 12:14:23FETUSDTPerpOpen long0.9719000333 FET0.00000000 USDT,Open long,0.9719000,333 FET,0.00000000 USDT
2025-01-29 12:13:38,FETUSDTPerp,2025-01-29 12:13:38FETUSDTPerpOpen long0.9770000296 FET0.00000000 USDT,Open long,0.9770000,296 FET,0.00000000 USDT
2025-01-29 12:13:38,FETUSDTPerp,2025-01-29 12:13:38FETUSDTPerpOpen long0.97700009 FET0.00000000 USDT,Open long,0.9770000,9 FET,0.00000000 USDT
2025-01-29 08:08:41,XRPUSDTPerp,2025-01-29 08:08:41XRPUSDTPerpClose long3.0988120.1 XRP+8.67941999 USDT,Close long,3.0988,120.1 XRP,+8.67941999 USDT
2025-01-29 05:06:26,HBARUSDTPerp,"2025-01-29 05:06:26HBARUSDTPerpClose long0.303201,277 HBAR+4.15999999 USDT",Close long,0.30320,"1,277 HBAR",+4.15999999 USDT
2025-01-29 05:05:11,ICPUSDTPerp,2025-01-29 05:05:11ICPUSDTPerpClose long8.70800015 ICP+2.69642857 USDT,Close long,8.708000,15 ICP,+2.69642857 USDT
2025-01-29 05:05:11,ICPUSDTPerp,2025-01-29 05:05:11ICPUSDTPerpClose long8.70800027 ICP+4.85357142 USDT,Close long,8.708000,27 ICP,+4.85357142 USDT
2025-01-29 04:32:08,FETUSDTPerp,"2025-01-29 04:32:08FETUSDTPerpClose long0.99090001,914 FET-12.48319999 USDT",Close long,0.9909000,"1,914 FET",-12.48319999 USDT
2025-01-29 04:29:04,1000PEPEUSDTPerp,"2025-01-29 04:29:041000PEPEUSDTPerpClose long0.0119442128,409 1000PEPE+21.50981510 USDT",Close long,0.0119442,"128,409 1000PEPE",+21.50981510 USDT
2025-01-29 04:20:02,ONDOUSDTPerp,2025-01-29 04:20:02ONDOUSDTPerpClose long1.3736000450.2 ONDO+14.13725000 USDT,Close long,1.3736000,450.2 ONDO,+14.13725000 USDT
2025-01-29 02:28:02,ONDOUSDTPerp,2025-01-29 02:28:02ONDOUSDTPerpOpen long1.3221000171.4 ONDO0.00000000 USDT,Open long,1.3221000,171.4 ONDO,0.00000000 USDT
2025-01-29 01:11:27,FETUSDTPerp,2025-01-29 01:11:27FETUSDTPerpOpen long0.9642000493 FET0.00000000 USDT,Open long,0.9642000,493 FET,0.00000000 USDT
2025-01-29 01:11:03,1000PEPEUSDTPerp,"2025-01-29 01:11:031000PEPEUSDTPerpOpen long0.011391129,054 1000PEPE0.00000000 USDT",Open long,0.0113911,"29,054 1000PEPE",0.00000000 USDT
2025-01-29 01:10:43,1000PEPEUSDTPerp,"2025-01-29 01:10:431000PEPEUSDTPerpOpen long0.011479825,626 1000PEPE0.00000000 USDT",Open long,0.0114798,"25,626 1000PEPE",0.00000000 USDT
2025-01-29 00:58:44,ICPUSDTPerp,2025-01-29 00:58:44ICPUSDTPerpOpen long8.50300022 ICP0.00000000 USDT,Open long,8.503000,22 ICP,0.00000000 USDT
2025-01-29 00:56:43,XRPUSDTPerp,2025-01-29 00:56:43XRPUSDTPerpOpen long3.018063.8 XRP0.00000000 USDT,Open long,3.0180,63.8 XRP,0.00000000 USDT
2025-01-29 00:53:44,XRPUSDTPerp,2025-01-29 00:53:44XRPUSDTPerpOpen long3.036256.3 XRP0.00000000 USDT,Open long,3.0362,56.3 XRP,0.00000000 USDT
2025-01-29 00:53:24,ICPUSDTPerp,2025-01-29 00:53:24ICPUSDTPerpOpen long8.55600020 ICP0.00000000 USDT,Open long,8.556000,20 ICP,0.00000000 USDT
2025-01-29 00:52:05,ONDOUSDTPerp,2025-01-29 00:52:05ONDOUSDTPerpOpen long1.3501000148.1 ONDO0.00000000 USDT,Open long,1.3501000,148.1 ONDO,0.00000000 USDT
2025-01-29 00:43:34,1000PEPEUSDTPerp,"2025-01-29 00:43:341000PEPEUSDTPerpOpen long0.011745922,306 1000PEPE0.00000000 USDT",Open long,0.0117459,"22,306 1000PEPE",0.00000000 USDT
2025-01-29 00:43:32,FETUSDTPerp,2025-01-29 00:43:32FETUSDTPerpOpen long0.9854000430 FET0.00000000 USDT,Open long,0.9854000,430 FET,0.00000000 USDT
2025-01-29 00:43:30,HBARUSDTPerp,2025-01-29 00:43:30HBARUSDTPerpOpen long0.29922678 HBAR0.00000000 USDT,Open long,0.29922,678 HBAR,0.00000000 USDT
2025-01-29 00:43:08,ONDOUSDTPerp,2025-01-29 00:43:08ONDOUSDTPerpOpen long1.3596000130.7 ONDO0.00000000 USDT,Open long,1.3596000,130.7 ONDO,0.00000000 USDT
2025-01-29 00:27:38,1000PEPEUSDTPerp,"2025-01-29 00:27:381000PEPEUSDTPerpOpen long0.012024619,496 1000PEPE0.00000000 USDT",Open long,0.0120246,"19,496 1000PEPE",0.00000000 USDT
2025-01-28 23:55:19,HBARUSDTPerp,2025-01-28 23:55:19HBARUSDTPerpOpen long0.30076599 HBAR0.00000000 USDT,Open long,0.30076,599 HBAR,0.00000000 USDT
2025-01-28 23:45:09,1000PEPEUSDTPerp,"2025-01-28 23:45:091000PEPEUSDTPerpOpen long0.012202016,952 1000PEPE0.00000000 USDT",Open long,0.0122020,"16,952 1000PEPE",0.00000000 USDT
2025-01-28 23:31:42,FETUSDTPerp,2025-01-28 23:31:42FETUSDTPerpOpen long1.0099000375 FET0.00000000 USDT,Open long,1.0099000,375 FET,0.00000000 USDT
2025-01-28 21:46:43,1000PEPEUSDTPerp,"2025-01-28 21:46:431000PEPEUSDTPerpOpen long0.012274514,975 1000PEPE0.00000000 USDT",Open long,0.0122745,"14,975 1000PEPE",0.00000000 USDT
2025-01-28 19:52:46,FETUSDTPerp,2025-01-28 19:52:46FETUSDTPerpOpen long1.0226000327 FET0.00000000 USDT,Open long,1.0226000,327 FET,0.00000000 USDT
2025-01-28 19:41:55,FETUSDTPerp,2025-01-28 19:41:55FETUSDTPerpOpen long1.02740008 FET0.00000000 USDT,Open long,1.0274000,8 FET,0.00000000 USDT
2025-01-28 19:41:55,FETUSDTPerp,2025-01-28 19:41:55FETUSDTPerpOpen long1.0273000195 FET0.00000000 USDT,Open long,1.0273000,195 FET,0.00000000 USDT
2025-01-28 19:41:55,FETUSDTPerp,2025-01-28 19:41:55FETUSDTPerpOpen long1.027300086 FET0.00000000 USDT,Open long,1.0273000,86 FET,0.00000000 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,"2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132443108,553 1000PEPE-35.08641734 USDT",Close long,0.0132443,"108,553 1000PEPE",-35.08641734 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132443378 1000PEPE-0.12217686 USDT,Close long,0.0132443,378 1000PEPE,-0.12217686 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132443378 1000PEPE-0.12217686 USDT,Close long,0.0132443,378 1000PEPE,-0.12217686 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132445378 1000PEPE-0.12210126 USDT,Close long,0.0132445,378 1000PEPE,-0.12210126 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132445378 1000PEPE-0.12210126 USDT,Close long,0.0132445,378 1000PEPE,-0.12210126 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132446378 1000PEPE-0.12206346 USDT,Close long,0.0132446,378 1000PEPE,-0.12206346 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132446378 1000PEPE-0.12206346 USDT,Close long,0.0132446,378 1000PEPE,-0.12206346 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132447378 1000PEPE-0.12202566 USDT,Close long,0.0132447,378 1000PEPE,-0.12202566 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132447378 1000PEPE-0.12202566 USDT,Close long,0.0132447,378 1000PEPE,-0.12202566 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,"2025-01-28 00:23:541000PEPEUSDTPerpClose long0.01324471,246 1000PEPE-0.40223276 USDT",Close long,0.0132447,"1,246 1000PEPE",-0.40223276 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132447756 1000PEPE-0.24405133 USDT,Close long,0.0132447,756 1000PEPE,-0.24405133 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132448378 1000PEPE-0.12198786 USDT,Close long,0.0132448,378 1000PEPE,-0.12198786 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132448378 1000PEPE-0.12198786 USDT,Close long,0.0132448,378 1000PEPE,-0.12198786 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132450378 1000PEPE-0.12191226 USDT,Close long,0.0132450,378 1000PEPE,-0.12191226 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132450378 1000PEPE-0.12191226 USDT,Close long,0.0132450,378 1000PEPE,-0.12191226 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132450784 1000PEPE-0.25285507 USDT,Close long,0.0132450,784 1000PEPE,-0.25285507 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132451378 1000PEPE-0.12187446 USDT,Close long,0.0132451,378 1000PEPE,-0.12187446 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132451378 1000PEPE-0.12187446 USDT,Close long,0.0132451,378 1000PEPE,-0.12187446 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132452378 1000PEPE-0.12183666 USDT,Close long,0.0132452,378 1000PEPE,-0.12183666 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132452378 1000PEPE-0.12183666 USDT,Close long,0.0132452,378 1000PEPE,-0.12183666 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,"2025-01-28 00:23:541000PEPEUSDTPerpClose long0.01324521,510 1000PEPE-0.48670204 USDT",Close long,0.0132452,"1,510 1000PEPE",-0.48670204 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132452626 1000PEPE-0.20177183 USDT,Close long,0.0132452,626 1000PEPE,-0.20177183 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,"2025-01-28 00:23:541000PEPEUSDTPerpClose long0.01324531,770 1000PEPE-0.57032804 USDT",Close long,0.0132453,"1,770 1000PEPE",-0.57032804 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132453756 1000PEPE-0.24359773 USDT,Close long,0.0132453,756 1000PEPE,-0.24359773 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,"2025-01-28 00:23:541000PEPEUSDTPerpClose long0.013245433,853 1000PEPE-10.90470237 USDT",Close long,0.0132454,"33,853 1000PEPE",-10.90470237 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132460378 1000PEPE-0.12153426 USDT,Close long,0.0132460,378 1000PEPE,-0.12153426 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132460378 1000PEPE-0.12153426 USDT,Close long,0.0132460,378 1000PEPE,-0.12153426 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132451378 1000PEPE-0.12187446 USDT,Close long,0.0132451,378 1000PEPE,-0.12187446 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132452378 1000PEPE-0.12183666 USDT,Close long,0.0132452,378 1000PEPE,-0.12183666 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132452378 1000PEPE-0.12183666 USDT,Close long,0.0132452,378 1000PEPE,-0.12183666 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,"2025-01-28 00:23:541000PEPEUSDTPerpClose long0.01324521,510 1000PEPE-0.48670204 USDT",Close long,0.0132452,"1,510 1000PEPE",-0.48670204 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132452626 1000PEPE-0.20177183 USDT,Close long,0.0132452,626 1000PEPE,-0.20177183 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,"2025-01-28 00:23:541000PEPEUSDTPerpClose long0.01324531,770 1000PEPE-0.57032804 USDT",Close long,0.0132453,"1,770 1000PEPE",-0.57032804 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132453756 1000PEPE-0.24359773 USDT,Close long,0.0132453,756 1000PEPE,-0.24359773 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,"2025-01-28 00:23:541000PEPEUSDTPerpClose long0.013245433,853 1000PEPE-10.90470237 USDT",Close long,0.0132454,"33,853 1000PEPE",-10.90470237 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132460378 1000PEPE-0.12153426 USDT,Close long,0.0132460,378 1000PEPE,-0.12153426 USDT
2025-01-28 00:23:54,1000PEPEUSDTPerp,2025-01-28 00:23:541000PEPEUSDTPerpClose long0.0132460378 1000PEPE-0.12153426 USDT,Close long,0.0132460,378 1000PEPE,-0.12153426 USDT
2025-01-27 20:20:09,SUIUSDTPerp,2025-01-27 20:20:09SUIUSDTPerpClose long3.766100168.0 SUI+4.47452235 USDT,Close long,3.766100,168.0 SUI,+4.47452235 USDT
2025-01-27 20:20:09,SUIUSDTPerp,2025-01-27 20:20:09SUIUSDTPerpClose long3.766100106.0 SUI+2.82321053 USDT,Close long,3.766100,106.0 SUI,+2.82321053 USDT
2025-01-27 18:35:18,HBARUSDTPerp,"2025-01-27 18:35:18HBARUSDTPerpClose long0.313085,863 HBAR+30.45533999 USDT",Close long,0.31308,"5,863 HBAR",+30.45533999 USDT
2025-01-27 17:54:42,FETUSDTPerp,"2025-01-27 17:54:42FETUSDTPerpClose long1.11580002,435 FET+21.10390000 USDT",Close long,1.1158000,"2,435 FET",+21.10390000 USDT
2025-01-27 16:14:54,XRPUSDTPerp,2025-01-27 16:14:54XRPUSDTPerpClose long2.9198765.8 XRP+69.27799999 USDT,Close long,2.9198,765.8 XRP,+69.27799999 USDT
2025-01-27 16:09:36,ICPUSDTPerp,2025-01-27 16:09:36ICPUSDTPerpClose long8.600000100 ICP+17.76303317 USDT,Close long,8.600000,100 ICP,+17.76303317 USDT
2025-01-27 16:09:36,ICPUSDTPerp,2025-01-27 16:09:36ICPUSDTPerpClose long8.600000111 ICP+19.71696682 USDT,Close long,8.600000,111 ICP,+19.71696682 USDT
2025-01-27 15:27:41,ONDOUSDTPerp,2025-01-27 15:27:41ONDOUSDTPerpOpen long1.2621000286.4 ONDO0.00000000 USDT,Open long,1.2621000,286.4 ONDO,0.00000000 USDT
2025-01-27 10:29:31,ICPUSDTPerp,2025-01-27 10:29:31ICPUSDTPerpOpen long8.09100044 ICP0.00000000 USDT,Open long,8.091000,44 ICP,0.00000000 USDT
2025-01-27 10:29:25,XRPUSDTPerp,2025-01-27 10:29:25XRPUSDTPerpOpen long2.6912103.7 XRP0.00000000 USDT,Open long,2.6912,103.7 XRP,0.00000000 USDT
2025-01-27 10:29:25,XRPUSDTPerp,2025-01-27 10:29:25XRPUSDTPerpOpen long2.691243.9 XRP0.00000000 USDT,Open long,2.6912,43.9 XRP,0.00000000 USDT
2025-01-27 10:28:51,SUIUSDTPerp,2025-01-27 10:28:51SUIUSDTPerpOpen long3.520500119.4 SUI0.00000000 USDT,Open long,3.520500,119.4 SUI,0.00000000 USDT
2025-01-27 10:28:43,FETUSDTPerp,2025-01-27 10:28:43FETUSDTPerpOpen long1.0654000149 FET0.00000000 USDT,Open long,1.0654000,149 FET,0.00000000 USDT
2025-01-27 10:28:43,FETUSDTPerp,2025-01-27 10:28:43FETUSDTPerpOpen long1.0654000164 FET0.00000000 USDT,Open long,1.0654000,164 FET,0.00000000 USDT
2025-01-27 10:28:43,FETUSDTPerp,2025-01-27 10:28:43FETUSDTPerpOpen long1.065400023 FET0.00000000 USDT,Open long,1.0654000,23 FET,0.00000000 USDT
2025-01-27 10:28:43,FETUSDTPerp,2025-01-27 10:28:43FETUSDTPerpOpen long1.06540005 FET0.00000000 USDT,Open long,1.0654000,5 FET,0.00000000 USDT
2025-01-27 10:28:43,FETUSDTPerp,2025-01-27 10:28:43FETUSDTPerpOpen long1.0654000159 FET0.00000000 USDT,Open long,1.0654000,159 FET,0.00000000 USDT
2025-01-27 10:28:41,HBARUSDTPerp,"2025-01-27 10:28:41HBARUSDTPerpOpen long0.295841,206 HBAR0.00000000 USDT",Open long,0.29584,"1,206 HBAR",0.00000000 USDT
2025-01-27 10:21:12,XRPUSDTPerp,2025-01-27 10:21:12XRPUSDTPerpOpen long2.7411127.6 XRP0.00000000 USDT,Open long,2.7411,127.6 XRP,0.00000000 USDT
2025-01-27 10:20:53,ICPUSDTPerp,2025-01-27 10:20:53ICPUSDTPerpOpen long8.21900038 ICP0.00000000 USDT,Open long,8.219000,38 ICP,0.00000000 USDT
2025-01-27 10:20:25,ICPUSDTPerp,2025-01-27 10:20:25ICPUSDTPerpOpen long8.27400034 ICP0.00000000 USDT,Open long,8.274000,34 ICP,0.00000000 USDT
2025-01-27 10:20:20,XRPUSDTPerp,2025-01-27 10:20:20XRPUSDTPerpOpen long2.7940111.2 XRP0.00000000 USDT,Open long,2.7940,111.2 XRP,0.00000000 USDT
2025-01-27 10:20:09,HBARUSDTPerp,"2025-01-27 10:20:09HBARUSDTPerpOpen long0.299521,059 HBAR0.00000000 USDT",Open long,0.29952,"1,059 HBAR",0.00000000 USDT
2025-01-27 10:19:43,FETUSDTPerp,2025-01-27 10:19:43FETUSDTPerpOpen long1.0786000439 FET0.00000000 USDT,Open long,1.0786000,439 FET,0.00000000 USDT
2025-01-27 10:14:45,XRPUSDTPerp,2025-01-27 10:14:45XRPUSDTPerpOpen long2.818998.0 XRP0.00000000 USDT,Open long,2.8189,98.0 XRP,0.00000000 USDT
2025-01-27 09:43:14,FETUSDTPerp,2025-01-27 09:43:14FETUSDTPerpOpen long1.09180006 FET0.00000000 USDT,Open long,1.0918000,6 FET,0.00000000 USDT
2025-01-27 09:43:14,FETUSDTPerp,2025-01-27 09:43:14FETUSDTPerpOpen long1.0918000380 FET0.00000000 USDT,Open long,1.0918000,380 FET,0.00000000 USDT
2025-01-27 09:41:28,ONDOUSDTPerp,2025-01-27 09:41:28ONDOUSDTPerpOpen long1.2821000250.6 ONDO0.00000000 USDT,Open long,1.2821000,250.6 ONDO,0.00000000 USDT
2025-01-27 09:41:20,SUIUSDTPerp,2025-01-27 09:41:20SUIUSDTPerpOpen long3.627500102.0 SUI0.00000000 USDT,Open long,3.627500,102.0 SUI,0.00000000 USDT
2025-01-27 09:40:47,HBARUSDTPerp,2025-01-27 09:40:47HBARUSDTPerpOpen long0.30321929 HBAR0.00000000 USDT,Open long,0.30321,929 HBAR,0.00000000 USDT
2025-01-27 09:34:51,XRPUSDTPerp,2025-01-27 09:34:51XRPUSDTPerpOpen long2.896884.9 XRP0.00000000 USDT,Open long,2.8968,84.9 XRP,0.00000000 USDT
2025-01-27 08:38:42,1000PEPEUSDTPerp,"2025-01-27 08:38:421000PEPEUSDTPerpOpen long0.012733132,791 1000PEPE0.00000000 USDT",Open long,0.0127331,"32,791 1000PEPE",0.00000000 USDT
2025-01-27 08:38:38,ONDOUSDTPerp,2025-01-27 08:38:38ONDOUSDTPerpOpen long1.2963000220.3 ONDO0.00000000 USDT,Open long,1.2963000,220.3 ONDO,0.00000000 USDT
2025-01-27 08:31:51,FETUSDTPerp,2025-01-27 08:31:51FETUSDTPerpOpen long1.1159000336 FET0.00000000 USDT,Open long,1.1159000,336 FET,0.00000000 USDT
2025-01-27 08:13:50,ICPUSDTPerp,2025-01-27 08:13:50ICPUSDTPerpOpen long8.52200029 ICP0.00000000 USDT,Open long,8.522000,29 ICP,0.00000000 USDT
